,arquivo,tempo
148,imagem22_mask_wound_0.jpeg,5.3401548862457275
149,measurement_imagem22.png,5.320128440856934
150,imagem23_mask_wound_0.jpeg,5.338773488998413
151,measurement_imagem23.png,5.648632526397705
152,imagem25_mask_wound_0.jpeg,5.388899564743042
153,measurement_imagem25.png,5.610879898071289
154,imagem30_mask_wound_0.jpeg,5.413295745849609
155,measurement_imagem30.png,5.398094654083252
156,imagem31_mask_wound_0.jpeg,5.294654846191406
157,measurement_imagem31.png,5.368663549423218
158,imagem32_mask_wound_0.jpeg,5.313751459121704
159,measurement_imagem32.png,5.379140615463257
160,imagem33_mask_wound_0.jpeg,5.313015937805176
161,measurement_imagem33.png,5.5560219287872314
162,imagem34_mask_wound_0.jpeg,5.425085544586182
163,measurement_imagem34.png,5.576341152191162
164,imagem35_mask_wound_0.jpeg,5.412888526916504
165,measurement_imagem35.png,5.5775840282440186
166,imagem36_mask_wound_0.jpeg,5.384148359298706
167,measurement_imagem36.png,5.550729274749756
168,imagem37_mask_wound_0.jpeg,5.36740779876709
169,measurement_imagem37.png,5.32444953918457
170,imagem39_mask_wound_0.jpeg,5.330058336257935
171,measurement_imagem39.png,5.382591247558594
172,imagem45_mask_wound_0.jpeg,5.315476894378662
173,measurement_imagem45.png,5.348473310470581
174,imagem65_mask_wound_0.jpeg,5.218010425567627
175,measurement_imagem65.png,5.628394603729248
176,imagem67_mask_wound_0.jpeg,5.510408878326416
177,measurement_imagem67.png,5.619144678115845
178,imagem70_mask_wound_0.jpeg,5.36063027381897
179,measurement_imagem70.png,5.57436466217041
180,imagem73_mask_wound_0.jpeg,5.331581354141235
181,measurement_imagem73.png,5.3775105476379395
182,imagem79_mask_wound_0.jpeg,5.340235710144043
183,measurement_imagem79.png,5.94388747215271
184,imagem85_mask_wound_0.jpeg,5.517524480819702
185,measurement_imagem85.png,5.7453742027282715
186,imagem86_mask_wound_0.jpeg,5.440535068511963
187,measurement_imagem86.png,5.556365013122559
188,imagem88_mask_wound_0.jpeg,5.526415824890137
189,measurement_imagem88.png,5.61497688293457
